6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6
6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,8,8
6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8
6,7,6,6,8,6,8,6,6,6,8,6,8,6,6,9,8
8,7,8,6,6,6,6,9,6,6,6,6,6,6,6,6,8
6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,6,6
6,6,6,6,6,6,8,6,6,6,6,8,7,8,7,6,6
7,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,7
6,6,6,6,8,7,6,6,6,6,8,6,6,6,6,8,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8
6,6,10,8,6,6,8,8,8,6,6,6,6,6,6,6,6
8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8
6,6,6,6,6,6,8,6,6,6,6,8,6,6,6,6,6
6,6,6,6,6,6,8,8,6,6,6,6,6,6,6,6,6
6,7,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6
9,8,8,6,6,8,6,6,6,6,6,6,6,6,6,6,6
6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6
6,6,6,6,6,6,7,6,6,8,8,6,6,6,6,6,6
6,6,8,6,6,6,6,7,7,6,6,6,6,6,6,8,6
6,6,8,10,6,6,6,6,6,6,6,6,6,6,6,7,6
6,6,8,6,6,6,6,8,6,6,6,6,6,6,6,8,6
