5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,5,7,5,5,5,5,7,5,5,5,5
5,5,5,7,5,5,5,5,7,5,5,6,7,5,5,5,7,5,5,5,5,5,5,5,5,5,5
5,7,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,5,5,5,5,5,5,5,5,5,7,8,5,7,5,5,5,5,9,7,5,5,7,5,5,5,5
5,7,7,11,5,9,5,5,5,5,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,7
5,7,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,6,10,7,5,5,5,5,5,5,5,5,5,5,7,5,5
5,5,5,5,5,5,5,5,7,5,5,6,5,5,5,5,6,5,5,5,5,5,5,7,5,5,5
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5
5,7,5,7,5,5,5,5,5,5,5,6,5,5,5,5,7,5,5,5,5,5,5,8,5,5,5
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,8,5,5,5,5,5,5,5,5,7,5,7,5,5,5,5
5,5,5,7,5,5,5,5,5,5,5,8,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5
5,7,5,5,5,5,5,5,5,5,5,6,5,5,5,5,10,5,7,5,9,5,5,5,5,5,5
5,5,5,5,5,5,7,5,5,7,5,6,5,5,5,5,7,5,5,7,5,5,5,7,5,5,7
5,7,7,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,7,5,7,5,5
8,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5
5,5,5,5,5,5,8,5,5,5,5,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5
5,5,8,5,5,7,5,5,5,5,5,6,8,5,5,5,5,5,5,5,7,5,5,5,5,5,5
5,6,5,5,5,5,7,5,6,5,5,6,5,5,9,5,5,5,5,9,5,5,5,5,5,6,5
5,5,5,5,5,5,5,5,5,5,5,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,7,5,5,7,5,7,5,7,5,6,5
5,5,5,5,5,5,5,5,5,7,5,6,5,5,5,5,5,5,5,5,5,7,5,5,5,5,8
5,5,5,5,5,9,7,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,7,5,5,5
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,8,5,5,6,5,5,5,10,5,5
5,5,5,5,5,5,5,5,5,5,7,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,7,5,5,5,7,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,7,7,5,5,7,6,5,8,5,5,9,5,5,5,7,5,5,5,5,5,5,5,5
5,7,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,11,5,8
7,5,5,5,5,5,5,7,5,5,5,8,5,5,5,5,5,5,5,5,5,7,6,5,5,5,5
5,5,5,7,5,5,7,5,5,5,5,6,5,5,5,5,7,5,5,8,5,7,5,5,5,5,5
5,5,7,5,5,5,5,5,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,6,5,5,5,5,5,5,5,5,6,5,5,7,5,9,5,10,5,5,5,5,5,7,5,5
9,5,5,5,5,7,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,5,5,5,5,7,5
5,5,5,5,5,5,5,5,5,7,5,6,5,8,5,7,5,7,5,5,5,5,5,5,5,5,7
5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5,7,5,5,5,5,5,5,7,5,5,5
5,7,7,5,5,7,5,5,5,8,5,6,5,5,5,5,5,5,7,5,5,5,5,5,5,10,5
5,5,6,5,7,5,5,5,5,7,5,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,7,5,5,5,5,5,5,5,6,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5
7,5,5,5,5,5,7,5,7,5,5,6,5,5,5,5,5,5,5,7,5,5,7,7,5,5,5
5,5,5,7,5,5,5,9,7,5,5,6,5,5,5,5,5,7,7,5,5,5,5,5,6,5,5
5,5,5,5,5,7,5,5,7,5,9,6,5,5,5,7,5,5,8,5,5,5,7,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,7,5,5,7,5,5,5,5,5,9
5,5,5,5,5,7,5,5,5,5,5,8,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
7,5,5,5,5,7,5,5,5,7,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5
5,5,5,5,5,5,9,7,5,5,5,6,5,5,5,5,5,5,5,5,5,5,7,5,5,5,7
5,5,5,5,5,5,5,6,5,5,11,6,5,7,5,5,5,5,5,7,5,5,5,5,5,7,5
5,5,5,6,5,5,5,5,5,5,5,6,5,5,7,5,5,5,5,5,5,5,5,5,5,7,5
