MOVE_COUNT,EPISODE_REWARDS,ACTIONS_NUMBERS,PATHS,EPSILON,ALPHA,GAMMA
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
8,1.25,"[25, 12, 13, 14, 15, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
6,1.25,"[23, 25, 12, 13, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
6,1.25,"[23, 25, 12, 13, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.0,"[25, 12, 13, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,0.75,"[36, 24, 25, 12, 13, 14, 66]","['[R R1 -> R L1]', '[R L1 -> R R1]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.25,"[25, 24, 25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
10,1.25,"[23, 25, 12, 11, 12, 25, 12, 13, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B R3]', '[B R3 -> B L1]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.25,"[25, 12, 11, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.25,"[25, 23, 25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
6,1.25,"[23, 25, 12, 13, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.25,"[25, 12, 25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
6,1.25,"[23, 25, 12, 13, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
6,1.25,"[23, 25, 12, 13, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.25,"[25, 24, 25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.0,"[25, 12, 13, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
7,1.0,"[25, 12, 13, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
6,1.25,"[25, 12, 11, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
5,100.25,"[25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.04953625663766238,0.4,0.5
